Sr. No.,Link to the order,IDENTIFICATION INDICATORS,1. Matter ID [Alphanumeric],"2. Appeal Number [Alphanumeric]

","3. Name of Company
[English, 99]

",4. Appellant(s) [English],"5. Lead Counsel(s) for Appellant(s)
[English, 99] 

",6. Respondent(s) [English],"7. Lead Counsel(s) for Respondent(s)
[English, 99] 

","8. Date of Last Hearing
[Numeric (DD-MM-YYYY format), 99]

","9. Date Order was Reserved 
[Numeric (DD-MM-YYYY format), 99, NA]

","10. Date of Order
[Numeric (DD-MM-YYYY format), 99]

","11. Date of Show Cause Notice
[Numeric (DD-MM-YYYY format), 99, NA] ","12. Date of Impugned Order(s)
[Numeric (DD-MM-YYYY format), 99]","13. Link to Impugned Order [URL]

",14. ERC from which appeal arises [Alphanumeric],TRIBUNAL COMPOSITION ,"15. Bench Strength
[Numeric, 99]

","16. Bench has Chairperson 
[Yes (1), No (0), 99] 

","17. Name of Chairperson
[English, NA]

","18. Bench has Judicial Member [Yes (1), No (0), 99] ","19. Name of Judicial Member
[English, NA]

","20. Bench has Technical Member [Yes (1), No (0), 99]","21. Name of Technical Member
[English, NA]

","22. Order Written by Chairperson
[Yes (1), No (0), 99, NA] 

","23. Order Written by Judicial Member
[Yes (1), No (0), 99, NA]

","24. Order Written by Technical Member
[Yes (1), No (0), 99, NA]

","25. Dissenting Opinion
[Yes (1), No (0), 99] 

","26. Dissenting Member
[English, NA]

",ENERGY SOURCE INDICATORS  ,"27. Energy Source was Solar
[Yes (1), No (0), 99]

","28. Energy Source was Wind
[Yes (1), No (0), 99]

","29. Energy Source was Oil
[Yes (1), No (0), 99]

","30. Energy Source was Biomass
[Yes (1), No (0), 99]

","31. Energy Source was Bagasse
[Yes (1), No (0), 99]

","32. Energy Source was Coal
[Yes (1), No (0), 99]

","33. Energy Source was Other 
[Yes (1), No (0), 99]

",PROJECT TYPE INDICATORS,"34. Project was State Entity [Yes (1), No (0), 99] ","35. Project was Power Generator selling to Private Parties [Yes (1), No (0), 99] ","36. Project was a Stand-Alone System
[Yes (1), No (0), 99]

","37. Project was a Captive Project
[Yes (1), No (0), 99]

","38. Project was an Electricity Trader
[Yes (1), 99, NA]

","39. Project was a Transmission Licensee 
[Yes (1), 99, NA]

","40. Project was a Sale-to-State Utility  [Yes (1), 99, NA]","41. Project was RTC Compliant [Yes (1), No (0), 99, NA]","42. Project was RPO Compliant [Yes (1), No (0), 99, NA]",PRAYERS AND ISSUES,"43. Appellant’s Prayers
[English, 99]

","44. Issues
[English, 99]

","45. Issue tariff related?
[Yes (1), No (0), 99]

","46. Dispute over the completion date or a delay in completion?
[Yes (1), No (0), 99]

","47. Issue regarding open access or wheeling and banking?
[Yes (1), No (0), 99]

","48. Issue on non-payment by the state entity?
[Yes (1), No (0), 99]

","49. Issue on exercise of regulatory powers by ERC?
[Yes (1), No (0), 99]

","50. Issue regarding purchase obligations of renewable energy?
[Yes (1), No (0), 99]

","51. Order
[English, 99]

",PRECEDENT,"52. Order cites prior APTEL Orders
[Yes (1), No (0)]

","53. Order cites prior ERC Orders
[Yes (1), No (0)]

",LEGISLATION/ REGULATION,"54. Electricity Act, 2003 invoked
[Yes (1), No (0)]

","55. Fees for Making Application for Grant of License Rules, 2004 invoked
[Yes (1), No (0)]

","56. National Electricity Plan Notification Rules, 2004 invoked
[Yes (1), No (0)]

","57. Means of Delivery of Notice, Order or Document Rules, 2004 invoked
[Yes (1), No (0)]

","58. Appellate Tribunal for Electricity (Procedure, Form, Fee and Record of Proceedings) Rules, 2007 invoked
[Yes (1), No (0)]

","59. Electricity Rules, 2005 invoked
[Yes (1), No (0)]

","60. Electricity (Rights of Consumers) Amendment Rules, 2021 invoked
[Yes (1), No (0)]

","61. Electricity (Late Payment Surcharge and Related Matters) Rules, 2022 invoked
[Yes (1), No (0)]

","62. Electricity (Promoting Renewable Energy Through Green Energy Open Access) Rules, 2022 invoked
[Yes (1), No (0)]

","63. Other Legislation, Rules, Regulations invoked [Alphanumeric]",INTERIM PROCEEDINGS,"64. Interim stay of the impugned order granted
[Yes (1), No (0), 99, NA]

","65. Interim stay was granted ex parte
[Yes (1), No (0), 99, NA]

","66. Deposit of penalty under S. 111 of Electricity Act dispensed with?
[Yes (1), No (0), NA]

","67. Why dispensed?
[English, NA]

",APPEAL WITHDRAWN/ REMANDED/ DISMISSED/ ALLOWED,"68. Appeal Withdrawn
[Yes (1), NA ]

","69. Filed Fresh Appeal
[Yes (1), NA]

","70. Delay in Filing Appeal
[Yes (1), NA] 

","71. Delay Condoned
[Yes (1), No (0), NA]

","72. Appeal Remanded
[Yes (1), No (0)]

","73. Procedural Ground 1 
[Descriptive, 99, NA] 

","74. Impugned Order Quashed
[Yes (1), No (0), 99, NA].

","75. Appeal Dismissed 
[Yes (1), No (0), 99]

","76. Appeal Partly Allowed
[Yes (1), No (0), 99] 
","77. Appeal Fully Allowed
[Yes (1), No (0), 99]

","78. Allowed because:
[English,99,NA]

",SANCTIONS,"79. Impugned Order involved  sanctions imposed by ERC
[Yes (1), No (0), 99]

","80. Part Penalty Amount Deposited for Appeal
[Figures in Indian numbering system, 99, NA]

","81. Sanctions Modified
[Yes (1), No (0), 99, NA] 
","82. Penalty Amount under ERC Order
[Figures in Indian numbering system, 99, NA]

","83. Modified Penalty Amount under APTEL Order
[Figures in Indian numbering system, 99, NA]

","84. Did the ERC revoke a party’s licence?
[Yes (1), No (0), 99, NA]

","85. Did the APTEL set aside the revocation of licence?
[Yes (1), No (0), 99, NA]

","86. Did the ERC impose terms and conditions under Section 19 without revoking a party’s licence?
[Yes (1), No (0), 99, NA]

","87. Did the ERC suspend a distribution licence?
[Yes (1), No (0), 99, NA]

","88. Did the APTEL set aside such suspension?
[Yes (1), No (0), 99, NA]

","89. Did the APTEL modify the conditions imposed on such party?
[Yes (1), No (0), 99, NA]

","90. Did the ERC require a licensee to sell their utility under Section 20?
[Yes (1), No (0), 99,NA]

","91. Did the APTEL set aside such sale?
[Yes (1), No (0), 99, NA]

",COSTS,"92. Costs Ordered
[Yes (1), No (0), 99] 

","93. Quantum of costs
[Figures in Indian numbering system, 99, NA]

","94. Costs Ordered on Appellant
[Yes (1), No (0), 99, NA]

","95. Costs Ordered on Respondent
[Yes (1), No (0), 99, NA]

",Remarks,Impugned Order Arose from Petition Type,Notes on Petition Types
279,,,,,,,,Tamil Nadu Electricity Regulatory Commission,Balaji Srinivasan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
280,,,,,,,,Tamil Nadu Generation & Distribution Corporation Limited,Prateek Jyotisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
281,,,,,,,,Tamil Nadu Transmission Corporation Limited,Prateek Jyotisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
282,,,,,,,,Non-Conventional Energy Sources,Prateek Jyotisman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
283,https://drive.google.com/file/d/1DMvyIQAdHWnzYVOFCkW5FCNmdxc2_60Q/view?usp=sharing,,,352/2017,,OPG Power Generation Private Limited,Amit Kapur,,,99,99,30-05-2019,99,30-06-2017,,TNERC,,2,1,Justice Manjula Chellur,0,NA,1,Ravindra Kumar Verma,0,NA,1,0,NA,,1,99,99,99,99,99,99,,99,99,99,99,99,99,99,99,99,,"1. Allow the appeal and set aside the Impugned Order dated 30.06.2017, as per the submissions of the Appellant and direct the Respondent Commission to treat the matter as Miscellaneous Petition, register and examine the Petition of the Appellant in exercise of its regulatory powers. 2. Pass such other and further orders, as this Tribunal deem fit and proper in the facts and circumstances of the case.","A. Whether the Respondent Commission failed to appreciate that the Petition filed by the Appellant was regulatory and not adjudicatory in nature? B. Whether the Respondent Commission acted contrary to the settled position of law that:- (a) “regulatory” and “adjudicatory” functions of an Electricity Regulatory Commission are different; and (b) Within the regulatory framework under the aegis of the Electricity Commissions, solar project developers are entitled to “Must-Run” status, and protection against back-down instructions; C. Whether the Impugned Order is violative of the objectives of Section 86(1)(e) of the Electricity Act, 2003, National Electricity Policy, Tariff Policy, National Solar Mission, Solar Energy Policy 2012 issued by the State of Tamil Nadu, which are binding regulations, and the doctrine of legitimate expectation as also the international convention, UNFCCC, which incentivises generation of electricity from renewable sources? D. Whether the Respondent Commission failed to appreciate that there is no dispute involved in the present matter and that the Appellant is only seeking declaration of “Must-Run” status of the power plant and directions to the Respondents to stop issuing back-down instructions to the Appellant, and that too without any written communication? E Whether the Respondent Commission has failed to appreciate that merely because a monetary claim is involved in the matter, the same does not necessarily mean that the matter involves a dispute? F. Whether the Respondent Commission failed to appreciate that the identity or character of the party filing the petition is not a determining factor regarding the nature of the petition i.e. whether regulatory or adjudicatory? G. Whether the Respondent Commission rightly directed conversion of the Petition filed by Appellant invoking regulatory power, into a Dispute Resolution Petition despite the fact that the affidavit filed by the Respondent Commission in the Tamil Nadu High Court wherein Chairman has voluntarily given under taking that they would not take up hearing of the Dispute Petitions, pending the final outcome of the court case in the Madras High Court (now pending with Hon’ble Supreme Court)?",0,0,0,0,1,1,"Having regard to the facts and circumstances of the case...., Appeal filed by the Appellant is allowed. The Impugned Order dated 30.06.2017 passed by the first Respondent/the State Commission in the Pre-Registration Case No.3 is set aside. The matter stands remitted back to the first Respondent/the State Commission with the direction to pass the order in the light of the observations made in the preceding paragraphs above in accordance with law as expeditiously as possible within a period of three months after receiving the copy of this judgement. The Appellant and the Respondents are hereby directed to appear before the 1st Respondent/the State Commission personally or through their counsel on 01.07.2019 without further notice",,1,0,,1,0,0,0,0,0,0,0,0,United Nations Framework Convention on Climate Change,,NA,NA,NA,NA,,NA,NA,NA,NA,1,NA,NA,0,0,1,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,Appeal allowed and matter remiited back to Commission,PRC,
284,,,,,,,,Tamil Nadu Electricity Regulatory Commission,Sethu Ramalingam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
285,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Amali ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
286,,,,,,,,Tamil Nadu State Load Despatch Centre,S. Amali ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
287,,,,,,,,Tamil Nadu Transmission Corporation Limited,S. Amali ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
288,,,,,,,,The Ministry of New and Renewable Energy,Dilip Kumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
289,https://drive.google.com/file/d/1ArF9RVRKyutMUcHkSTjhR2MDnJlY8syt/view?usp=sharing,,,118/2016,,Welspun Renewables Energy Private Limited,Hemant Sahai,,,99,99,11-11-2019,99,28-03-2016,,TNERC,,2,1,Justice Manjula Chellur,0,NA,1,S.D. Dubey,0,NA,1,0,NA,,1,1,99,99,99,99,99,,99,99,99,99,99,99,1,99,99,,99,99,99,99,99,99,99,99,"Having regard to the facts and circumstances of the case as stated supra, we are of the considered view that some of the issues raised in the present appeals being Appeal No. 118 of 2016 & 151 of 2016 have merit. Hence, the Appeals are partly allowed.

The impugned order dated 28.03.2016 in Order No.2 of 2016 passed by Tamil Nadu Electricity Regulatory Commission is hereby set aside to the extent of our findings under Para No.16, stated supra. The State Commission shall pass the consequential order within three months from the date of the present Judgment & Order as per the directions given above.

No order as to costs.",,1,0,,1,0,0,0,0,0,0,0,0,"CERC Tariff Regulations, 2012, TNERC Power Procurement Regulations, 2008, Power Procurement from New and Renewable Sources of Energy Regulations, 2008",,99,99,NA,NA,,NA,NA,NA,NA,0,NA,NA,0,1,0,"Based on our consideration and analysis in the foregoing paras, we summarise our findings as under:-
i) Capital Cost:
We conclude that the Impugned Order does not fulfill the legal principles of providing adequate reasoning nor does it adhere to the TNERC regulations itself, which explicitly includes the principles and methodologies specified by CERC and the Tariff Policy of the Government of India, under which the Impugned Order has been passed. Accordingly, we direct TNERC to follow the CERC’s final order on benchmark Capital Cost for discovering the fair tariff.
ii) Evacuation Cost: In line with the principles / methodology adopted by CERC and various SERCs, TNERC should consider compensation for evacuation (inter-face line cost) from the pooling sub-station at the generator’s end, upto the grid sub-station, over and above the benchmark Capital Cost as considered by CERC.
iii) Depreciation
The State Commission has erroneously depreciated the value of the plant and machinery by adopting straight line method. It is against accepted and settled regulatory, economic and financial principles as it reduces cash flows in the initial term making debt servicing more onerous, the financial consequences of which have been enumerated above. We, therefore direct the State Commission to re-compute depreciation by following methodologies and principles prescribed and followed by all other state electricity regulatory commissions and CERC i.e. differential depreciation approach. We further direct the State Commission to ensure that aggregate depreciation provided is not less than the 90% of capital cost.
iv) Spares
Maintenance spares are an essential component for the efficient and continued operations of a solar generation plant, and the need for such spares cannot be dispensed with, especially without providing any cogent reasons and/or analyses that the same has been compensated in some other manner. We direct TNERC to re compute the tariff by factoring costs for maintenance spares while calculating the working capital, by following the principles and methodology adopted by CERC in this regard.
v) Degradation of Modules We direct the State Commission that the tariff determination must specifically factor for module degradation and reduction of generation
while calculating the levelized tariff.
vi) Auxiliary Consumption
We hold that the TNERC has considered the Auxiliary Consumption in strict resonance with CERC principles and hence, no interference.

vii) Return on Equity
We observe that the calculation of the levelized tariff in Appendix IA even on demurrer basis and assuming all the assumptions made by TNERC on generation, tariff and debt repayment, do not deliver the entitled RoE of pre tax 20%. We are also in agreement with the Appellants that by applying the actual cash flows over the life of the project, calculated on the basis of the generation assumed in Appendix IA at the tariff determined in the Impugned Order, in fact delivers a RoE much lower than the envisaged pre tax 20%. Therefore, we direct TNERC to re determine the tariff to ensure that the levelized tariff ensures recovery of the revenues permissible to the
developers during the life cycle of the plant at the energy sent out with degradation. The permissible revenues mean, inter alia, revenues that will deliver a pre tax RoE of 20% to the developers.
viii) Miscellaneous / (CUF, Discount Factor, O&M Expenses) Issues We find that the TNERC has rightly exercised discretion on these issues and we do not find any infirmity in the impugned order. Hence, interference of the Tribunal on the same is not called for.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,SMT,"(both appeals from same suo moto tariff order, petition type unkown)"
290,,,,,,,,Tamil Nadu Electricity Regulatory Commission,Sethu Ramalingam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
291,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Amali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
292,,,,151/2016,,National Solar Energy Federation of India Limited,Hemant Sahai,,,,,,99,28-03-2016,,TNERC,,,,,,,,,,,,,,,1,99,99,99,99,99,99,,99,99,99,99,99,99,1,99,99,,99,99,99,99,99,99,99,99,"Having regard to the facts and circumstances of the case as stated supra, we are of the considered view that some of the issues raised in the present appeals being Appeal No. 118 of 2016 & 151 of 2016 have merit. Hence, the Appeals are partly allowed.

The impugned order dated 28.03.2016 in Order No.2 of 2016 passed by Tamil Nadu Electricity Regulatory Commission is hereby set aside to the extent of our findings under Para No.16, stated supra. The State Commission shall pass the consequential order within three months from the date of the present Judgment & Order as per the directions given above.

No order as to costs.",,,,,,,,,,,,,,,,99,99,NA,NA,,NA,NA,NA,NA,0,NA,NA,0,1,0,"Based on our consideration and analysis in the foregoing paras, we summarise our findings as under:-
i) Capital Cost:
We conclude that the Impugned Order does not fulfill the legal principles of providing adequate reasoning nor does it adhere to the TNERC regulations itself, which explicitly includes the principles and methodologies specified by CERC and the Tariff Policy of the Government of India, under which the Impugned Order has been passed. Accordingly, we direct TNERC to follow the CERC’s final order on benchmark Capital Cost for discovering the fair tariff.
ii) Evacuation Cost: In line with the principles / methodology adopted by CERC and various SERCs, TNERC should consider compensation for evacuation (inter-face line cost) from the pooling sub-station at the generator’s end, upto the grid sub-station, over and above the benchmark Capital Cost as considered by CERC.
iii) Depreciation
The State Commission has erroneously depreciated the value of the plant and machinery by adopting straight line method. It is against accepted and settled regulatory, economic and financial principles as it reduces cash flows in the initial term making debt servicing more onerous, the financial consequences of which have been enumerated above. We, therefore direct the State Commission to re-compute depreciation by following methodologies and principles prescribed and followed by all other state electricity regulatory commissions and CERC i.e. differential depreciation approach. We further direct the State Commission to ensure that aggregate depreciation provided is not less than the 90% of capital cost.
iv) Spares
Maintenance spares are an essential component for the efficient and continued operations of a solar generation plant, and the need for such spares cannot be dispensed with, especially without providing any cogent reasons and/or analyses that the same has been compensated in some other manner. We direct TNERC to re compute the tariff by factoring costs for maintenance spares while calculating the working capital, by following the principles and methodology adopted by CERC in this regard.
v) Degradation of Modules We direct the State Commission that the tariff determination must specifically factor for module degradation and reduction of generation
while calculating the levelized tariff.
vi) Auxiliary Consumption
We hold that the TNERC has considered the Auxiliary Consumption in strict resonance with CERC principles and hence, no interference.

vii) Return on Equity
We observe that the calculation of the levelized tariff in Appendix IA even on demurrer basis and assuming all the assumptions made by TNERC on generation, tariff and debt repayment, do not deliver the entitled RoE of pre tax 20%. We are also in agreement with the Appellants that by applying the actual cash flows over the life of the project, calculated on the basis of the generation assumed in Appendix IA at the tariff determined in the Impugned Order, in fact delivers a RoE much lower than the envisaged pre tax 20%. Therefore, we direct TNERC to re determine the tariff to ensure that the levelized tariff ensures recovery of the revenues permissible to the
developers during the life cycle of the plant at the energy sent out with degradation. The permissible revenues mean, inter alia, revenues that will deliver a pre tax RoE of 20% to the developers.
viii) Miscellaneous / (CUF, Discount Factor, O&M Expenses) Issues We find that the TNERC has rightly exercised discretion on these issues and we do not find any infirmity in the impugned order. Hence, interference of the Tribunal on the same is not called for.",,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,,
293,,,,,,,,Tamil Nadu Electricity Regulatory Commission,Sethu Ramalingam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
294,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Amali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
295,https://drive.google.com/file/d/1Cct8b8eM0yGGbIRgI-O5lPB4KuaXjt74/view?usp=sharing,,,62/2015,,Tamil Nadu Electricity Consumers’ Association,N.L. Rajah,,,99,99,02-03-2016,99,11-12-2014,,TNERC,,2,0,NA,1,Justice Surendra Kumar,1,I. J. Kapoor,NA,1,0,0,NA,,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,99,99,,99,"(A) Whether the State Commission has violated the procedure prescribed under Section 64 of the Electricity Act, 2003 and made no compliance of the directions of this Appellate Tribunal regarding voltage wise cost of supply and cross-subsidy charges and proper determination of time of the day (TOD) tariff before passing of the impugned order? (B) Whether the change of public hearing venues and inadequacy of required information and time in submitting views has vitiated the impugned order passed by the State Commission? (C) Whether the observations made by the Dissenting Member are binding upon the majority views by which the impugned order has been passed? (D) Whether the impugned order suffers from non-approval of capital investment plan? (E) Whether the approval of auxiliary consumption contrary to applicable regulations? (F) Whether there is violation of regulations while allowing employee cost in the impugned order and interest on loans taken to compensate losses prior to true up sought to be passed on to the consumers?",1,0,0,0,0,0,"The issue No. (A) is decided against the Appellant. 

The issue No. (B) is also decided against the Appellant. 

The issue No. (C) is also decided against the Appellant. 

The issue no. (D) is decided against the Appellant. 

The contentions of the Appellant on this issue are meritless and the Issue No. (E) is also decided against the Appellant. 

We do not find any force in the contentions of the Appellant on this issue and, thus, the Issue No. (F) is also decided against the Appellant. 

Since, all the issues have been decided against the Appellant, an Electricity Consumers’ Association, the instant Appeals, being Appeal Nos. 62 of 2015 and 63 of 2015, are worthy of dismissal. 

15. The present Appeals, being Appeal Nos. 62 of 2015 and 63 of 2015, are hereby dismissed and the impugned suo-motu tariff orders, being SMT-Order Nos. 8 of 2014 and 9 of 2014, each dated 11.12.2014, passed by the Tamil Nadu Electricity Regulatory Commission, are hereby upheld. There shall be no order as to costs.",,1,0,,1,0,0,0,0,0,0,0,0,TNERC (Terms and Conditions for Determination of Tariff) Regulations 2005 and Regulation 3(v) of the Tariff Regulation under MYT Framework,,99,99,NA,NA,,NA,NA,NA,NA,0,NA,0,1,0,0,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,SMT,"(both appeals from same suo moto tariff order, petition type unkown)"
296,,,,,,,,Tamil Nadu Electricity Regulatory Commission,T. Mohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
297,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
298,,,,63/2015,,Tamil Nadu Electricity Consumers’ Association,N.L. Rajah,,,,,,99,11-12-2014,,TNERC,,,,,,,,,,,,,,,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,99,99,,99,"(A) Whether the State Commission has violated the procedure prescribed under Section 64 of the Electricity Act, 2003 and made no compliance of the directions of this Appellate Tribunal regarding voltage wise cost of supply and cross-subsidy charges and proper determination of time of the day (TOD) tariff before passing of the impugned order? (B) Whether the change of public hearing venues and inadequacy of required information and time in submitting views has vitiated the impugned order passed by the State Commission? (C) Whether the observations made by the Dissenting Member are binding upon the majority views by which the impugned order has been passed? (D) Whether the impugned order suffers from non-approval of capital investment plan? (E) Whether the approval of auxiliary consumption contrary to applicable regulations? (F) Whether there is violation of regulations while allowing employee cost in the impugned order and interest on loans taken to compensate losses prior to true up sought to be passed on to the consumers?",1,0,0,0,0,0,"The issue No. (A) is decided against the Appellant. 

The issue No. (B) is also decided against the Appellant. 

The issue No. (C) is also decided against the Appellant. 

The issue no. (D) is decided against the Appellant. 

The contentions of the Appellant on this issue are meritless and the Issue No. (E) is also decided against the Appellant. 

We do not find any force in the contentions of the Appellant on this issue and, thus, the Issue No. (F) is also decided against the Appellant. 

Since, all the issues have been decided against the Appellant, an Electricity Consumers’ Association, the instant Appeals, being Appeal Nos. 62 of 2015 and 63 of 2015, are worthy of dismissal. 

15. The present Appeals, being Appeal Nos. 62 of 2015 and 63 of 2015, are hereby dismissed and the impugned suo-motu tariff orders, being SMT-Order Nos. 8 of 2014 and 9 of 2014, each dated 11.12.2014, passed by the Tamil Nadu Electricity Regulatory Commission, are hereby upheld. There shall be no order as to costs.",,,,,,,,,,,,,,,,99,99,NA,NA,,NA,NA,NA,NA,0,NA,0,1,0,0,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,0,NA,NA,NA,,,
299,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
300,,,,,,,,Tamil Nadu Electricity Regulatory Commission,T. Mohan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,,,
301,https://drive.google.com/file/d/1BgN5U4oYzU9Cp_jg9LdK67a5mNTEcc4t/view?usp=sharing,,,327/2013,,Indian Wind Energy Association,Rahul Balaji,,,99,99,30-06-2014,99,18-10-2013,,TNERC,,2,1,Justice M. Karpaga Vinayagam,0,NA,1,Rakesh Nath,0,NA,1,0,NA,,99,1,99,99,99,99,99,,99,99,99,99,99,99,99,99,99,,99,99,99,99,99,99,99,99,"12. In view of above, we do not find any merit in the Appeal relating to intervention of the Appellant in the proceeding for long term procurement of power in the present case. However, we have given some directions to the State Commission keeping in view the interest of wind energy generators.
13. Accordingly, the Appeal is disposed of with the above directions to the State Commission.",,0,0,,1,0,0,0,0,0,0,0,0,0,,99,99,NA,NA,,NA,NA,NA,NA,0,NA,NA,1,0,0,NA,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,99,99,99,99,,Application for Impleadment,
302,,,,,,,,Tamil Nadu Generation and Distribution Corporation Limited,S. Vallinayagam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
303,,,,,,,,Tamil Nadu Electricity Regulatory Commission,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,99,99,99,,,
